Customer ID;Number of Transaction;Number of Line;Line Category;TerritoryKey;Quantity;Total Spend;AOV;Churn
15837;1;2;Low;1;3;38.6;38.6;1
15840;1;2;Low;1;3;2051.4;2051.4;1
15841;1;2;Low;4;3;2073.7;2073.7;1
15842;1;4;Med 1;1;5;2122.7;2122.7;1
15843;1;3;Low;1;4;2111.4;2111.4;1
15844;1;3;Low;4;3;2104.7;2104.7;1
15845;1;3;Low;1;5;2213.4;2213.4;1
15846;1;5;Med 1;6;7;2250.4;2250.4;0
15847;1;2;Low;6;3;85.5;85.5;1
15850;1;2;Low;6;2;2126.4;2126.4;0
15851;1;4;Med 1;1;5;2169.6;2169.6;1
15852;1;2;Low;4;2;2191.4;2191.4;1
15858;1;2;Low;4;4;7.3;7.3;1
15859;1;2;Low;6;4;15;15;0
15863;1;3;Low;6;3;71.6;71.6;1
15864;1;1;Low;6;2;22;22;0
15873;1;5;Med 1;4;9;2094.7;2094.7;1
15874;1;3;Low;6;4;70;70;0
15876;1;3;Low;6;5;2102.4;2102.4;0
15878;1;2;Low;6;3;77;77;0
15879;1;3;Low;6;7;68.6;68.6;1
15888;1;3;Low;1;4;2147.4;2147.4;1
15889;1;2;Low;6;2;2169.1;2169.1;0
15896;1;2;Low;4;4;7.3;7.3;1
15897;1;4;Med 1;4;6;2086.1;2086.1;1
15899;1;3;Low;4;5;2102.4;2102.4;1
15905;1;3;Low;6;4;2252.4;2252.4;0
15906;1;2;Low;6;4;2093.4;2093.4;0
15908;1;5;Med 1;4;9;630.9;630.9;1
15909;1;4;Med 1;4;8;597.3;597.3;1
15914;1;2;Low;1;3;2051.4;2051.4;1
15915;1;1;Low;4;1;2071.4;2071.4;1
15916;1;3;Low;6;4;2086.4;2086.4;0
15917;1;1;Low;6;1;2049.1;2049.1;0
15918;1;3;Low;1;4;2119.1;2119.1;1
15919;1;1;Low;10;1;70;70;0
15920;2;4;Med 1;7;4;3817.4;1908.7;1
15921;2;6;Med 1;7;7;3856;1928;1
15923;1;4;Med 1;7;7;2109.9;2109.9;0
15924;1;3;Low;7;4;2141.5;2141.5;1
15925;1;2;Low;7;4;2093.4;2093.4;1
15926;1;4;Med 1;8;6;2121.4;2121.4;1
15927;1;3;Low;8;4;2086.4;2086.4;1
15928;1;4;Med 1;8;8;2109.9;2109.9;1
15929;2;6;Med 1;10;9;4514.1;2257.1;1
15930;1;4;Med 1;7;6;83.6;83.6;1
15931;1;4;Med 1;7;7;2095;2095;1
15932;1;2;Low;8;2;2104.1;2104.1;1
15933;2;6;Med 1;10;10;4503.1;2251.5;1
15934;1;4;Med 1;1;7;2119.1;2119.1;1
15937;1;4;Med 1;1;5;2113.7;2113.7;1
15939;1;2;Low;1;3;38.6;38.6;1
15941;1;2;Low;4;3;2073.7;2073.7;1
15942;3;7;Med 2;6;13;190.5;63.5;1
15943;1;3;Low;6;4;126.7;126.7;1
15944;1;5;Med 1;1;9;2206.1;2206.1;1
15945;1;2;Low;1;4;7.3;7.3;1
15947;1;2;Low;4;4;7.3;7.3;1
15948;1;3;Low;4;5;2064.1;2064.1;1
15949;1;2;Low;4;2;2126.4;2126.4;1
15952;1;3;Low;1;4;2141.5;2141.5;1
15953;1;2;Low;4;3;575;575;1
15954;1;3;Low;4;4;2086.4;2086.4;1
15957;1;2;Low;4;3;164;164;1
15959;1;3;Low;1;4;2089.1;2089.1;1
15961;1;3;Low;4;5;2095.7;2095.7;1
15964;1;3;Low;4;6;2086.4;2086.4;1
15965;1;3;Low;4;5;2080.1;2080.1;1
15966;1;1;Low;1;2;5;5;1
15968;1;2;Low;4;3;2071.1;2071.1;1
15969;1;3;Low;1;6;2081.1;2081.1;1
15972;1;5;Med 1;4;7;2120.1;2120.1;1
15974;1;2;Low;6;4;45.5;45.5;0
15975;1;3;Low;1;4;166.3;166.3;1
15976;1;2;Low;1;2;2126.4;2126.4;1
15980;1;1;Low;1;1;2049.1;2049.1;1
15984;1;2;Low;4;2;2093.4;2093.4;1
15985;1;3;Low;4;5;2148.4;2148.4;1
15986;1;5;Med 1;4;6;636.7;636.7;1
15987;1;3;Low;1;4;622;622;1
15989;1;3;Low;4;5;2112;2112;1
15990;1;2;Low;4;2;2071.1;2071.1;1
15991;1;3;Low;1;5;2095.7;2095.7;1
15992;1;5;Med 1;4;6;2163.4;2163.4;1
15994;1;4;Med 1;1;6;609;609;1
15995;1;4;Med 1;4;7;609;609;1
15997;1;4;Med 1;6;6;2113.7;2113.7;0
15998;1;3;Low;4;4;2126.1;2126.1;1
15999;1;2;Low;1;2;2106.4;2106.4;1
16000;1;6;Med 1;6;8;2149;2149;0
16004;1;6;Med 1;1;9;2272.4;2272.4;1
16005;1;3;Low;6;6;93.6;93.6;1
16007;1;2;Low;1;2;2084.1;2084.1;1
16009;1;2;Low;6;4;93.5;93.5;0
16010;1;2;Low;4;4;7.3;7.3;1
16011;1;4;Med 1;6;6;2157.9;2157.9;0
16014;1;2;Low;4;4;7.3;7.3;1
16016;1;4;Med 1;9;8;48;48;0
16017;1;2;Low;4;2;60;60;1
16019;1;2;Low;4;3;573.6;573.6;1
16022;1;4;Med 1;1;7;588.6;588.6;1
16023;1;3;Low;9;5;70;70;1
16049;1;2;Low;8;3;38.6;38.6;1
16054;1;3;Low;10;4;825.1;825.1;0
16056;1;2;Low;7;4;27.3;27.3;1
16061;1;3;Low;4;5;592.3;592.3;1
16063;1;1;Low;4;2;5;5;1
16064;1;2;Low;4;4;7.3;7.3;1
16065;1;4;Med 1;4;9;572.3;572.3;1
16066;1;5;Med 1;4;8;610.6;610.6;1
16067;1;6;Med 1;1;10;664.9;664.9;1
16068;1;4;Med 1;1;8;563.6;563.6;1
16071;1;2;Low;6;3;55.6;55.6;0
16077;1;4;Med 1;4;6;2150.6;2150.6;1
16078;1;6;Med 1;4;11;2135;2135;1
16079;1;3;Low;4;6;2079;2079;1
16080;1;3;Low;4;4;567.3;567.3;1
16085;1;3;Low;6;5;71.6;71.6;1
16092;1;2;Low;1;5;7.3;7.3;1
16093;1;3;Low;4;4;555;555;1
16094;1;3;Low;4;6;567.3;567.3;1
16097;1;2;Low;6;3;55.6;55.6;1
16098;1;4;Med 1;6;7;2099.1;2099.1;1
16102;1;4;Med 1;4;7;563.6;563.6;1
16103;1;2;Low;6;2;2104.1;2104.1;1
16130;1;3;Low;4;4;60.6;60.6;1
16149;2;5;Med 1;6;9;106.6;53.3;1
16153;1;2;Low;1;3;40;40;1
16154;1;1;Low;4;2;5;5;1
16161;1;4;Med 1;9;4;649.6;649.6;1
16162;1;2;Low;9;3;36.6;36.6;0
16163;1;3;Low;9;6;570;570;1
16164;1;2;Low;9;3;590;590;1
16165;2;6;Med 1;9;11;81.8;40.9;1
16167;1;1;Low;9;1;32.6;32.6;0
16170;1;2;Low;9;5;32.3;32.3;1
16172;1;4;Med 1;9;8;92.2;92.2;0
16175;1;3;Low;9;7;31.3;31.3;1
16177;1;4;Med 1;9;8;92.2;92.2;1
16179;1;2;Low;9;3;34.9;34.9;0
16184;1;4;Med 1;9;8;39.2;39.2;0
16187;1;2;Low;10;4;29.9;29.9;0
16196;1;2;Low;8;3;2093.4;2093.4;1
16198;1;2;Low;10;3;85.5;85.5;1
16199;2;4;Med 1;8;5;4490.1;2245.1;1
16201;1;4;Med 1;10;4;876.5;876.5;1
16203;1;2;Low;7;3;2051.4;2051.4;0
16204;1;3;Low;7;5;2086.4;2086.4;0
16205;1;2;Low;7;4;2071.1;2071.1;0
16206;2;7;Med 2;8;10;4512.4;2256.2;1
16207;2;6;Med 1;8;8;4533.9;2266.9;1
16213;2;4;Med 1;6;6;81.2;40.6;0
16217;1;2;Low;1;3;125;125;1
16220;1;4;Med 1;6;7;562.6;562.6;1
16236;1;4;Med 1;1;6;95.3;95.3;1
16241;1;1;Low;6;1;70;70;1
16243;1;1;Low;6;2;22;22;1
16247;3;8;Med 2;6;16;95.5;31.8;1
16256;1;1;Low;10;1;5;5;1
16260;1;4;Med 1;10;6;819.5;819.5;1
16261;1;2;Low;7;2;2059.1;2059.1;0
16262;1;4;Med 1;7;5;2121.4;2121.4;0
16263;2;6;Med 1;8;8;4554.1;2277.1;1
16266;1;3;Low;7;5;62.6;62.6;1
16272;1;2;Low;10;2;839.5;839.5;1
16275;1;2;Low;10;2;839.5;839.5;1
16277;1;3;Low;10;4;826.2;826.2;1
16279;1;3;Low;8;5;47.3;47.3;1
16286;1;2;Low;7;2;2106.4;2106.4;0
16293;1;1;Low;10;2;5;5;1
16294;1;2;Low;10;4;14;14;1
16297;1;1;Low;8;1;2049.1;2049.1;0
16298;1;4;Med 1;8;5;2148.7;2148.7;0
16300;1;2;Low;10;3;70;70;0
16307;1;3;Low;8;4;2104.7;2104.7;0
16309;1;3;Low;8;5;2064.1;2064.1;0
16314;1;2;Low;10;4;70;70;1
16317;1;2;Low;10;2;817.6;817.6;1
16318;1;4;Med 1;10;7;838.1;838.1;1
16321;1;3;Low;10;4;86.7;86.7;1
16322;1;2;Low;7;4;29;29;1
16323;1;1;Low;7;2;25;25;1
16328;1;2;Low;10;2;817.6;817.6;1
16329;1;5;Med 1;10;9;828.7;828.7;1
16332;1;3;Low;9;6;36.3;36.3;0
16335;1;3;Low;4;5;37;37;1
16341;1;2;Low;9;5;31.3;31.3;0
16356;1;2;Low;4;5;7.3;7.3;1
16357;1;1;Low;4;2;5;5;1
16358;1;1;Low;6;2;4;4;1
16359;1;2;Low;1;4;7.3;7.3;1
16369;1;2;Low;1;4;27;27;1
16380;1;2;Low;6;2;70;70;0
16386;2;5;Med 1;10;7;125.3;62.7;1
16387;1;2;Low;10;3;53.1;53.1;0
16397;1;3;Low;8;4;65;65;1
16422;1;2;Low;8;4;2189.5;2189.5;1
16424;1;1;Low;7;1;1214.9;1214.9;0
16425;1;1;Low;7;1;1214.9;1214.9;0
16426;1;5;Med 1;7;8;1291.5;1291.5;0
16429;1;4;Med 1;8;6;2253.1;2253.1;1
16436;1;4;Med 1;7;6;2251.8;2251.8;1
16439;1;1;Low;7;2;25;25;1
16442;1;3;Low;8;4;2218.2;2218.2;1
16448;1;2;Low;8;3;2051.4;2051.4;0
16451;1;2;Low;8;3;2189.5;2189.5;1
16456;1;3;Low;8;5;65;65;1
16457;1;3;Low;8;5;150;150;1
16464;1;2;Low;10;3;38.6;38.6;1
16466;1;1;Low;8;1;2181.6;2181.6;1
16468;1;3;Low;7;5;64;64;1
16475;1;4;Med 1;8;5;2229.2;2229.2;1
16476;1;4;Med 1;7;4;2272.1;2272.1;1
16487;1;3;Low;9;4;47.6;47.6;1
16497;1;2;Low;6;4;34;34;0
16498;1;2;Low;1;4;40;40;1
16501;1;1;Low;1;2;5;5;1
16506;1;3;Low;6;3;60.1;60.1;1
16508;1;3;Low;7;6;84;84;1
16511;1;2;Low;10;4;7.3;7.3;1
16513;1;4;Med 1;7;6;2226.1;2226.1;1
16532;1;2;Low;7;2;2215.2;2215.2;1
16533;1;4;Med 1;7;6;2259;2259;1
16542;1;2;Low;10;3;38.6;38.6;0
16543;2;4;Med 1;10;6;52.3;26.1;1
16544;1;2;Low;7;4;29;29;1
16555;1;3;Low;7;6;31.3;31.3;1
16563;1;3;Low;10;5;48.6;48.6;1
16564;1;2;Low;10;4;7.3;7.3;1
16565;1;3;Low;8;4;2092.7;2092.7;0
16567;1;3;Low;8;4;2086.4;2086.4;0
16575;2;7;Med 2;10;10;4562.2;2281.1;1
16577;1;3;Low;7;5;75;75;1
16579;1;4;Med 1;10;7;27.6;27.6;0
16580;1;4;Med 1;7;6;2135.7;2135.7;1
16584;1;3;Low;10;4;132.6;132.6;1
16585;2;4;Med 1;10;4;4501.8;2250.9;1
16586;1;2;Low;7;2;70;70;1
16587;1;4;Med 1;8;5;2148.7;2148.7;1
16588;2;7;Med 2;10;10;4563.1;2281.6;1
16589;2;5;Med 1;10;6;4650.4;2325.2;1
16590;1;3;Low;10;5;47.3;47.3;1
16594;2;6;Med 1;10;7;4538.1;2269.1;1
16595;2;6;Med 1;10;8;4473;2236.5;1
16596;1;2;Low;7;3;2059.1;2059.1;1
16598;2;3;Low;10;4;4442.2;2221.1;1
16602;2;3;Low;10;6;77.3;38.6;1
16603;1;4;Med 1;8;7;2135.7;2135.7;1
16606;2;4;Med 1;9;7;67.2;33.6;1
16613;1;4;Med 1;9;7;92.2;92.2;1
16614;1;3;Low;9;5;38.9;38.9;0
16617;1;3;Low;9;3;90.6;90.6;1
16618;1;3;Low;9;5;38.9;38.9;0
16619;1;1;Low;9;2;30;30;1
16621;2;5;Med 1;9;10;73.9;36.9;1
16622;1;2;Low;9;4;36.6;36.6;1
16625;1;4;Med 1;9;8;45.2;45.2;1
16628;1;2;Low;9;2;152.6;152.6;0
16632;1;1;Low;9;2;30;30;0
16633;1;3;Low;9;5;70.2;70.2;1
16634;1;2;Low;9;5;35;35;0
16644;1;1;Low;4;2;5;5;1
16647;1;2;Low;4;3;53.1;53.1;1
16652;1;3;Low;4;4;49;49;1
16654;1;2;Low;6;4;2059.1;2059.1;1
16655;1;2;Low;4;2;38.6;38.6;1
16665;1;3;Low;9;7;42.9;42.9;0
16666;1;3;Low;6;4;79.2;79.2;1
16674;1;3;Low;9;5;38.9;38.9;1
16676;1;2;Low;4;4;13.6;13.6;1
16677;1;2;Low;4;4;13.6;13.6;1
16678;1;5;Med 1;6;6;2170.8;2170.8;1
16680;1;3;Low;9;6;68.6;68.6;0
16681;1;2;Low;9;3;36.6;36.6;1
16683;1;1;Low;9;1;32.6;32.6;1
16689;2;6;Med 1;9;9;289.1;144.6;1
16690;1;3;Low;9;4;70.2;70.2;0
16692;1;2;Low;9;4;6.3;6.3;1
16694;1;2;Low;9;3;39;39;1
16695;1;3;Low;9;6;37.3;37.3;0
16699;1;2;Low;9;4;35;35;1
16704;1;3;Low;9;7;37.3;37.3;1
16705;1;2;Low;9;4;35;35;0
16706;1;2;Low;9;2;62.6;62.6;0
16709;2;5;Med 1;9;8;143.9;72;1
16710;1;3;Low;9;7;37.3;37.3;0
16711;1;3;Low;9;4;68.6;68.6;1
16714;1;3;Low;4;4;62.2;62.2;1
16715;1;2;Low;4;3;7.3;7.3;1
16717;2;7;Med 2;6;11;192.6;96.3;1
16720;1;2;Low;4;3;38.6;38.6;1
16729;1;2;Low;9;3;29.9;29.9;0
16732;1;2;Low;1;2;2189.5;2189.5;1
16733;2;4;Med 1;9;7;35.3;17.6;1
16735;1;2;Low;1;3;59;59;1
16737;1;1;Low;1;2;5;5;1
16747;1;3;Low;1;4;2218.2;2218.2;1
16751;1;4;Med 1;1;6;2230.5;2230.5;1
16752;1;4;Med 1;4;8;2250.5;2250.5;1
16754;1;4;Med 1;6;6;2113.7;2113.7;1
16758;1;1;Low;6;1;2071.4;2071.4;1
16761;1;2;Low;1;2;2214.2;2214.2;1
16762;1;3;Low;1;4;2218.2;2218.2;1
16765;1;1;Low;1;2;5;5;1
16770;1;2;Low;4;2;2216.6;2216.6;1
16771;1;3;Low;6;5;48.6;48.6;1
16773;1;2;Low;1;5;13.6;13.6;1
16775;1;1;Low;4;3;5;5;1
16776;1;1;Low;1;1;2181.6;2181.6;1
16780;1;2;Low;1;4;53.1;53.1;1
16801;1;2;Low;1;3;53.1;53.1;1
16808;1;2;Low;4;3;13.6;13.6;1
16810;1;2;Low;6;3;2073.7;2073.7;0
16820;1;3;Low;6;4;2094.6;2094.6;0
16821;1;4;Med 1;8;6;2097.7;2097.7;1
16822;2;5;Med 1;10;7;4485.4;2242.7;1
16823;2;7;Med 2;10;10;4553.1;2276.6;1
16824;1;3;Low;8;4;2113.7;2113.7;1
16826;1;2;Low;8;2;2084.1;2084.1;1
16828;1;2;Low;10;3;2051.4;2051.4;0
16829;1;4;Med 1;10;5;2101.4;2101.4;0
16830;1;2;Low;8;3;2051.4;2051.4;1
16831;1;2;Low;10;2;2084.1;2084.1;0
16836;1;4;Med 1;6;7;2165;2165;0
16837;1;2;Low;6;2;85.5;85.5;0
16856;1;2;Low;1;5;13.6;13.6;1
16873;1;4;Med 1;6;7;577.5;577.5;1
16876;1;1;Low;6;2;10;10;0
16900;1;2;Low;4;4;7.3;7.3;1
16901;1;2;Low;4;3;40;40;1
16905;1;1;Low;4;2;5;5;1
16906;1;3;Low;6;4;2111.4;2111.4;1
16910;1;1;Low;6;1;70;70;1
16911;1;2;Low;1;3;59;59;1
16913;1;2;Low;1;4;13.6;13.6;1
16932;1;2;Low;10;3;7.3;7.3;1
16933;1;2;Low;10;3;53.1;53.1;0
16934;1;2;Low;10;5;27;27;0
16935;2;4;Med 1;10;6;91.7;45.8;1
16939;1;2;Low;8;5;30;30;1
16943;1;3;Low;8;6;37.9;37.9;1
16948;1;4;Med 1;6;7;115.2;115.2;1
16950;1;4;Med 1;6;8;85;85;1
16959;1;2;Low;6;3;15;15;1
16975;1;3;Low;1;4;67.6;67.6;1
16985;1;2;Low;1;4;13.6;13.6;1
16986;1;2;Low;1;2;68.5;68.5;1
16987;1;2;Low;6;2;2169.1;2169.1;1
16994;1;2;Low;4;3;40;40;1
17025;1;2;Low;6;3;1709.6;1709.6;1
17034;1;2;Low;6;2;1749.1;1749.1;1
17037;1;3;Low;6;4;2086.4;2086.4;1
17044;1;2;Low;1;4;40;40;1
17053;1;1;Low;9;1;54;54;1
17058;1;1;Low;9;2;30;30;0
17060;2;4;Med 1;9;6;122.6;61.3;1
17061;2;3;Low;9;5;86.3;43.1;1
17066;1;3;Low;9;4;31.3;31.3;0
17067;1;1;Low;9;1;48.1;48.1;0
17073;1;1;Low;9;1;48.1;48.1;0
17075;2;3;Low;9;5;75.3;37.7;1
17076;1;2;Low;9;3;71.6;71.6;0
17077;1;1;Low;9;1;48.1;48.1;1
17081;1;2;Low;7;3;73.1;73.1;1
17087;2;5;Med 1;10;9;75.2;37.6;1
17088;1;1;Low;7;2;25;25;1
17093;1;2;Low;8;3;2071.1;2071.1;0
17100;1;5;Med 1;8;8;94.2;94.2;1
17103;1;4;Med 1;8;7;2087.6;2087.6;0
17108;1;1;Low;7;1;25;25;1
17112;1;2;Low;10;4;6.3;6.3;1
17113;1;1;Low;8;2;5;5;1
17116;1;4;Med 1;6;5;1763;1763;1
17126;1;1;Low;6;1;70;70;1
17143;1;3;Low;6;4;1763.6;1763.6;1
17147;1;1;Low;6;1;1701;1701;1
17148;1;3;Low;6;4;1772.6;1772.6;1
17152;1;2;Low;1;4;12.9;12.9;1
17155;1;2;Low;4;4;13.6;13.6;1
17172;1;2;Low;4;3;68.5;68.5;1
17175;1;3;Low;6;5;2089.1;2089.1;1
17179;1;2;Low;4;4;28.5;28.5;1
17181;2;6;Med 1;8;7;4515.8;2257.9;1
17182;1;2;Low;10;2;2104.1;2104.1;0
17183;2;7;Med 2;8;12;4485.7;2242.8;1
17184;2;7;Med 2;8;11;4560.1;2280;1
17185;1;4;Med 1;10;6;2097.7;2097.7;0
17186;1;2;Low;10;3;7.3;7.3;1
17187;1;3;Low;7;6;2064.1;2064.1;1
17188;1;2;Low;7;2;2104.1;2104.1;1
17191;2;3;Low;8;3;4468.2;2234.1;1
17192;1;3;Low;10;4;2128.4;2128.4;0
17194;1;4;Med 1;8;7;110.5;110.5;1
17195;1;3;Low;7;5;2081.7;2081.7;1
17196;1;4;Med 1;7;7;2072;2072;1
17198;2;6;Med 1;8;8;4539.5;2269.8;1
17199;2;8;Med 2;8;14;4567.1;2283.5;1
17202;1;4;Med 1;10;7;2109.9;2109.9;0
17203;1;3;Low;10;4;2115.1;2115.1;0
17205;1;2;Low;10;4;40;40;0
17206;1;1;Low;7;1;2049.1;2049.1;1
17207;1;4;Med 1;10;7;2097.7;2097.7;0
17208;1;4;Med 1;8;8;45.6;45.6;1
17209;2;3;Low;8;3;4489.1;2244.6;1
17214;1;2;Low;10;2;2126.4;2126.4;0
17215;1;2;Low;8;4;32;32;1
17216;1;4;Med 1;7;6;2121.4;2121.4;1
17218;1;4;Med 1;10;7;2072.7;2072.7;0
17219;1;1;Low;7;1;35;35;1
17220;2;6;Med 1;8;10;4487.4;2243.7;1
17221;2;12;High;8;20;4602.7;2301.4;1
17222;1;3;Low;7;6;37;37;1
17223;1;1;Low;7;2;22;22;1
17225;1;2;Low;10;4;2073.7;2073.7;0
17228;1;1;Low;9;1;48.1;48.1;0
17229;1;3;Low;9;3;893.5;893.5;1
17230;1;1;Low;9;2;30;30;1
17231;1;1;Low;9;1;54;54;1
17232;1;1;Low;9;1;769.5;769.5;1
17233;1;1;Low;9;1;769.5;769.5;1
17235;1;1;Low;9;2;30;30;1
17236;2;3;Low;9;5;86.3;43.1;1
17239;1;2;Low;9;5;32.3;32.3;1
17240;1;4;Med 1;9;7;806.8;806.8;1
17241;1;2;Low;9;2;803.1;803.1;1
17242;1;4;Med 1;9;7;808;808;1
17246;1;3;Low;9;5;801.8;801.8;1
17247;1;4;Med 1;9;5;854.1;854.1;1
17248;1;2;Low;9;2;804.5;804.5;1
17249;1;3;Low;9;4;848.5;848.5;1
17250;1;2;Low;9;3;62.6;62.6;1
17252;2;3;Low;9;6;92.6;46.3;1
17255;1;3;Low;9;5;863;863;1
17256;1;3;Low;9;5;784.5;784.5;1
17257;1;4;Med 1;9;5;902.1;902.1;1
17263;1;1;Low;6;1;1701;1701;1
17265;1;1;Low;4;1;5;5;1
17266;1;2;Low;1;2;60;60;1
17281;1;2;Low;9;4;56.7;56.7;0
17282;1;3;Low;9;6;37.3;37.3;1
17283;1;2;Low;9;2;56.7;56.7;1
17284;1;2;Low;9;3;57.1;57.1;1
17287;1;2;Low;9;3;62.6;62.6;1
17290;1;2;Low;9;3;62.6;62.6;1
17296;1;3;Low;9;5;64;64;1
17298;1;1;Low;9;1;54;54;1
17301;1;1;Low;9;2;25;25;0
17303;2;5;Med 1;9;8;121.2;60.6;1
17304;1;1;Low;9;1;33.6;33.6;1
17317;1;1;Low;9;3;8.6;8.6;0
17319;1;1;Low;9;3;30;30;0
17324;1;1;Low;9;2;8.6;8.6;0
17327;1;1;Low;9;2;8.6;8.6;0
17330;1;1;Low;9;2;8.6;8.6;1
17331;1;2;Low;9;5;32;32;1
17333;2;5;Med 1;9;8;80.6;40.3;1
17338;1;2;Low;6;5;15;15;0
17341;1;3;Low;1;4;36;36;1
17345;1;4;Med 1;6;5;1763.6;1763.6;1
17347;1;3;Low;6;7;27.8;27.8;0
17348;2;4;Med 1;6;7;120.5;60.2;1
17351;1;5;Med 1;9;6;2276.7;2276.7;1
17352;1;1;Low;9;1;2181.6;2181.6;1
17353;1;3;Low;9;6;2195.5;2195.5;1
17354;1;2;Low;9;3;2189.5;2189.5;1
17355;1;1;Low;9;2;22;22;1
17360;1;2;Low;6;3;70;70;0
17371;2;5;Med 1;6;6;135;67.5;0
17372;1;3;Low;6;4;1730;1730;1
17373;1;2;Low;6;2;1734.6;1734.6;1
17374;2;8;Med 2;6;15;117.2;58.6;1
17377;1;1;Low;1;2;5;5;1
17383;1;2;Low;1;3;7.3;7.3;1
17388;1;3;Low;6;4;1763.6;1763.6;1
17395;1;1;Low;4;2;5;5;1
17396;1;2;Low;4;4;12.9;12.9;1
17400;1;4;Med 1;6;6;2086.1;2086.1;1
17402;1;2;Low;6;3;2059.1;2059.1;1
17403;1;2;Low;6;3;2073.7;2073.7;1
17404;1;2;Low;6;2;1709.6;1709.6;1
17408;1;1;Low;4;2;5;5;1
17409;1;3;Low;6;4;149.9;149.9;0
17410;2;5;Med 1;6;8;165.9;82.9;1
17411;1;1;Low;6;1;70;70;0
17422;2;7;Med 2;6;12;172.3;86.2;1
17432;1;1;Low;1;2;5;5;1
17436;1;1;Low;4;2;5;5;1
17438;1;2;Low;1;3;60;60;1
17440;1;1;Low;4;2;5;5;1
17448;1;3;Low;4;5;63.5;63.5;1
17454;1;1;Low;4;2;5;5;1
17471;1;2;Low;1;3;38.6;38.6;1
17473;1;1;Low;1;2;5;5;1
17482;1;3;Low;6;6;68.6;68.6;1
17487;1;2;Low;1;5;7.3;7.3;1
17493;1;1;Low;9;1;55;55;0
17496;1;3;Low;9;4;109.6;109.6;1
17497;1;4;Med 1;4;8;1717.3;1717.3;1
17501;1;1;Low;9;1;120;120;0
17502;1;4;Med 1;9;7;2229.2;2229.2;1
17507;1;3;Low;4;4;69;69;1
17521;1;2;Low;4;2;1749.1;1749.1;1
17522;1;1;Low;9;2;8.6;8.6;0
17525;1;1;Low;4;2;5;5;1
17529;1;2;Low;1;5;13.6;13.6;1
17530;1;3;Low;1;5;76.6;76.6;1
17532;1;1;Low;4;2;5;5;1
17533;1;2;Low;1;2;1734.6;1734.6;1
17534;1;1;Low;1;2;5;5;1
17539;1;4;Med 1;6;8;60.5;60.5;0
17547;1;1;Low;4;1;5;5;1
17548;1;1;Low;4;1;1701;1701;1
17551;1;2;Low;6;4;32;32;1
17559;1;4;Med 1;4;6;1748.6;1748.6;1
17560;1;2;Low;1;3;40;40;1
17561;1;2;Low;4;2;1736;1736;1
17564;1;2;Low;1;2;1734.6;1734.6;1
17565;1;2;Low;1;2;1749.1;1749.1;1
17566;1;2;Low;4;2;1736;1736;1
17567;1;2;Low;4;3;1709.6;1709.6;1
17568;1;3;Low;4;4;1715;1715;1
17571;1;3;Low;4;4;1763.6;1763.6;1
17572;1;2;Low;4;2;1734.6;1734.6;1
17573;1;2;Low;4;2;1736;1736;1
17574;1;2;Low;4;3;1709.6;1709.6;1
17575;1;2;Low;1;2;1734.6;1734.6;1
17576;1;2;Low;4;2;1749.1;1749.1;1
17577;1;2;Low;4;3;40;40;1
17579;1;2;Low;6;3;57;57;0
17596;1;2;Low;1;2;1749.1;1749.1;1
17597;1;4;Med 1;1;8;1723.6;1723.6;1
17598;1;2;Low;4;2;40;40;1
17600;1;3;Low;1;4;1772.6;1772.6;1
17602;1;1;Low;4;2;5;5;1
17603;1;1;Low;1;2;5;5;1
17606;1;1;Low;4;2;5;5;1
17607;1;2;Low;4;3;53.1;53.1;1
17608;1;1;Low;1;1;1701;1701;1
17609;1;2;Low;4;3;1726;1726;1
17613;1;4;Med 1;6;5;2152.8;2152.8;1
17614;1;1;Low;4;1;1701;1701;1
17615;1;3;Low;1;5;1763.6;1763.6;1
17617;1;2;Low;4;2;1755;1755;1
17618;1;2;Low;1;3;40;40;1
17620;1;1;Low;1;1;1701;1701;1
17621;1;4;Med 1;4;6;1732.3;1732.3;1
17622;1;2;Low;6;2;2126.4;2126.4;1
17625;1;5;Med 1;6;7;2181.5;2181.5;1
17632;1;4;Med 1;10;6;818.1;818.1;1
17639;1;3;Low;10;3;893.5;893.5;1
17658;1;2;Low;4;4;7.3;7.3;1
17659;1;2;Low;1;3;1710;1710;1
17660;1;3;Low;4;5;1715;1715;1
17661;1;2;Low;4;3;1709.6;1709.6;1
17662;1;3;Low;4;4;1763.6;1763.6;1
17666;1;2;Low;4;2;1734.6;1734.6;1
17667;1;3;Low;4;4;1758.2;1758.2;1
17677;1;2;Low;1;2;1734.6;1734.6;1
17678;1;2;Low;4;2;1736;1736;1
17680;1;2;Low;6;2;55.6;55.6;1
17681;1;2;Low;4;2;1734.6;1734.6;1
17682;1;2;Low;1;3;68.5;68.5;1
17688;1;1;Low;1;2;5;5;1
17689;1;1;Low;1;2;5;5;1
17690;1;1;Low;4;1;1701;1701;1
17692;1;2;Low;1;4;13.6;13.6;1
17696;1;2;Low;4;3;38.6;38.6;1
17699;1;3;Low;1;5;67.9;67.9;1
17701;1;1;Low;10;2;5;5;1
17707;1;3;Low;8;5;32.3;32.3;1
17710;1;3;Low;10;3;48.6;48.6;1
17711;1;3;Low;7;6;70;70;1
17712;1;3;Low;7;5;57;57;1
17718;1;3;Low;8;6;32.3;32.3;1
17724;1;3;Low;9;6;37;37;1
17728;1;4;Med 1;9;7;1031.7;1031.7;1
